"gutenberg_id" "text"
"7486" 105 "most completely elegant of its kind in Bath, while harassing herself"
"7487" 105 "with the never-ending question, of whether Captain Wentworth would come"
"7488" 105 "or not?  They were reckoning him as certain, but with her it was a"
"7489" 105 "gnawing solicitude never appeased for five minutes together.  She"
"7490" 105 "generally thought he would come, because she generally thought he"
"7491" 105 "ought; but it was a case which she could not so shape into any positive"
"7492" 105 "act of duty or discretion, as inevitably to defy the suggestions of"
"7493" 105 "very opposite feelings."
"7494" 105 ""
"7495" 105 "She only roused herself from the broodings of this restless agitation,"
"7496" 105 "to let Mrs Clay know that she had been seen with Mr Elliot three hours"
"7497" 105 "after his being supposed to be out of Bath, for having watched in vain"
"7498" 105 "for some intimation of the interview from the lady herself, she"
"7499" 105 "determined to mention it, and it seemed to her there was guilt in Mrs"
"7500" 105 "Clay's face as she listened.  It was transient: cleared away in an"
"7501" 105 "instant; but Anne could imagine she read there the consciousness of"
"7502" 105 "having, by some complication of mutual trick, or some overbearing"
"7503" 105 "authority of his, been obliged to attend (perhaps for half an hour) to"
"7504" 105 "his lectures and restrictions on her designs on Sir Walter.  She"
"7505" 105 "exclaimed, however, with a very tolerable imitation of nature:--"
"7506" 105 ""
"7507" 105 "\"Oh! dear! very true.  Only think, Miss Elliot, to my great surprise I"
"7508" 105 "met with Mr Elliot in Bath Street.  I was never more astonished.  He"
"7509" 105 "turned back and walked with me to the Pump Yard.  He had been prevented"
"7510" 105 "setting off for Thornberry, but I really forget by what; for I was in a"
"7511" 105 "hurry, and could not much attend, and I can only answer for his being"
"7512" 105 "determined not to be delayed in his return.  He wanted to know how"
"7513" 105 "early he might be admitted to-morrow.  He was full of 'to-morrow,' and"
"7514" 105 "it is very evident that I have been full of it too, ever since I"
"7515" 105 "entered the house, and learnt the extension of your plan and all that"
"7516" 105 "had happened, or my seeing him could never have gone so entirely out of"
"7517" 105 "my head.\""
"7518" 105 ""
"7519" 105 ""
"7520" 105 ""
"7521" 105 "<Chapter 23>"
"7522" 105 ""
"7523" 105 ""
"7524" 105 "One day only had passed since Anne's conversation with Mrs Smith; but a"
"7525" 105 "keener interest had succeeded, and she was now so little touched by Mr"
"7526" 105 "Elliot's conduct, except by its effects in one quarter, that it became"
"7527" 105 "a matter of course the next morning, still to defer her explanatory"
"7528" 105 "visit in Rivers Street.  She had promised to be with the Musgroves from"
"7529" 105 "breakfast to dinner.  Her faith was plighted, and Mr Elliot's"
"7530" 105 "character, like the Sultaness Scheherazade's head, must live another"
"7531" 105 "day."
"7532" 105 ""
"7533" 105 "She could not keep her appointment punctually, however; the weather was"
"7534" 105 "unfavourable, and she had grieved over the rain on her friends'"
"7535" 105 "account, and felt it very much on her own, before she was able to"
"7536" 105 "attempt the walk.  When she reached the White Hart, and made her way to"
"7537" 105 "the proper apartment, she found herself neither arriving quite in time,"
"7538" 105 "nor the first to arrive.  The party before her were, Mrs Musgrove,"
"7539" 105 "talking to Mrs Croft, and Captain Harville to Captain Wentworth; and"
"7540" 105 "she immediately heard that Mary and Henrietta, too impatient to wait,"
"7541" 105 "had gone out the moment it had cleared, but would be back again soon,"
"7542" 105 "and that the strictest injunctions had been left with Mrs Musgrove to"
"7543" 105 "keep her there till they returned.  She had only to submit, sit down,"
"7544" 105 "be outwardly composed, and feel herself plunged at once in all the"
"7545" 105 "agitations which she had merely laid her account of tasting a little"
"7546" 105 "before the morning closed.  There was no delay, no waste of time.  She"
"7547" 105 "was deep in the happiness of such misery, or the misery of such"
"7548" 105 "happiness, instantly.  Two minutes after her entering the room, Captain"
"7549" 105 "Wentworth said--"
"7550" 105 ""
"7551" 105 "\"We will write the letter we were talking of, Harville, now, if you"
"7552" 105 "will give me materials.\""
"7553" 105 ""
"7554" 105 "Materials were at hand, on a separate table; he went to it, and nearly"
"7555" 105 "turning his back to them all, was engrossed by writing."
"7556" 105 ""
"7557" 105 "Mrs Musgrove was giving Mrs Croft the history of her eldest daughter's"
"7558" 105 "engagement, and just in that inconvenient tone of voice which was"
"7559" 105 "perfectly audible while it pretended to be a whisper.  Anne felt that"
"7560" 105 "she did not belong to the conversation, and yet, as Captain Harville"
"7561" 105 "seemed thoughtful and not disposed to talk, she could not avoid hearing"
"7562" 105 "many undesirable particulars; such as, \"how Mr Musgrove and my brother"
"7563" 105 "Hayter had met again and again to talk it over; what my brother Hayter"
"7564" 105 "had said one day, and what Mr Musgrove had proposed the next, and what"
"7565" 105 "had occurred to my sister Hayter, and what the young people had wished,"
"7566" 105 "and what I said at first I never could consent to, but was afterwards"
"7567" 105 "persuaded to think might do very well,\" and a great deal in the same"
"7568" 105 "style of open-hearted communication:  minutiae which, even with every"
"7569" 105 "advantage of taste and delicacy, which good Mrs Musgrove could not"
"7570" 105 "give, could be properly interesting only to the principals.  Mrs Croft"
"7571" 105 "was attending with great good-humour, and whenever she spoke at all, it"
"7572" 105 "was very sensibly.  Anne hoped the gentlemen might each be too much"
"7573" 105 "self-occupied to hear."
"7574" 105 ""
"7575" 105 "\"And so, ma'am, all these thing considered,\" said Mrs Musgrove, in her"
"7576" 105 "powerful whisper, \"though we could have wished it different, yet,"
"7577" 105 "altogether, we did not think it fair to stand out any longer, for"
"7578" 105 "Charles Hayter was quite wild about it, and Henrietta was pretty near"
"7579" 105 "as bad; and so we thought they had better marry at once, and make the"
"7580" 105 "best of it, as many others have done before them.  At any rate, said I,"
"7581" 105 "it will be better than a long engagement.\""
"7582" 105 ""
"7583" 105 "\"That is precisely what I was going to observe,\" cried Mrs Croft.  \"I"
"7584" 105 "would rather have young people settle on a small income at once, and"
"7585" 105 "have to struggle with a few difficulties together, than be involved in"
"7586" 105 "a long engagement.  I always think that no mutual--\""
"7587" 105 ""
"7588" 105 "\"Oh! dear Mrs Croft,\" cried Mrs Musgrove, unable to let her finish her"
"7589" 105 "speech, \"there is nothing I so abominate for young people as a long"
"7590" 105 "engagement.  It is what I always protested against for my children.  It"
"7591" 105 "is all very well, I used to say, for young people to be engaged, if"
"7592" 105 "there is a certainty of their being able to marry in six months, or"
"7593" 105 "even in twelve; but a long engagement--\""
"7594" 105 ""
"7595" 105 "\"Yes, dear ma'am,\" said Mrs Croft, \"or an uncertain engagement, an"
"7596" 105 "engagement which may be long.  To begin without knowing that at such a"
"7597" 105 "time there will be the means of marrying, I hold to be very unsafe and"
"7598" 105 "unwise, and what I think all parents should prevent as far as they can.\""
"7599" 105 ""
"7600" 105 "Anne found an unexpected interest here.  She felt its application to"
"7601" 105 "herself, felt it in a nervous thrill all over her; and at the same"
"7602" 105 "moment that her eyes instinctively glanced towards the distant table,"
"7603" 105 "Captain Wentworth's pen ceased to move, his head was raised, pausing,"
"7604" 105 "listening, and he turned round the next instant to give a look, one"
"7605" 105 "quick, conscious look at her."
"7606" 105 ""
"7607" 105 "The two ladies continued to talk, to re-urge the same admitted truths,"
"7608" 105 "and enforce them with such examples of the ill effect of a contrary"
"7609" 105 "practice as had fallen within their observation, but Anne heard nothing"
"7610" 105 "distinctly; it was only a buzz of words in her ear, her mind was in"
"7611" 105 "confusion."
"7612" 105 ""
"7613" 105 "Captain Harville, who had in truth been hearing none of it, now left"
"7614" 105 "his seat, and moved to a window, and Anne seeming to watch him, though"
"7615" 105 "it was from thorough absence of mind, became gradually sensible that he"
"7616" 105 "was inviting her to join him where he stood.  He looked at her with a"
"7617" 105 "smile, and a little motion of the head, which expressed, \"Come to me, I"
"7618" 105 "have something to say;\" and the unaffected, easy kindness of manner"
"7619" 105 "which denoted the feelings of an older acquaintance than he really was,"
"7620" 105 "strongly enforced the invitation.  She roused herself and went to him."
"7621" 105 "The window at which he stood was at the other end of the room from"
"7622" 105 "where the two ladies were sitting, and though nearer to Captain"
"7623" 105 "Wentworth's table, not very near.  As she joined him, Captain"
"7624" 105 "Harville's countenance re-assumed the serious, thoughtful expression"
"7625" 105 "which seemed its natural character."
"7626" 105 ""
"7627" 105 "\"Look here,\" said he, unfolding a parcel in his hand, and displaying a"
"7628" 105 "small miniature painting, \"do you know who that is?\""
"7629" 105 ""
"7630" 105 "\"Certainly:  Captain Benwick.\""
"7631" 105 ""
"7632" 105 "\"Yes, and you may guess who it is for.  But,\" (in a deep tone,) \"it was"
"7633" 105 "not done for her.  Miss Elliot, do you remember our walking together at"
"7634" 105 "Lyme, and grieving for him?  I little thought then--but no matter."
"7635" 105 "This was drawn at the Cape.  He met with a clever young German artist"
"7636" 105 "at the Cape, and in compliance with a promise to my poor sister, sat to"
"7637" 105 "him, and was bringing it home for her; and I have now the charge of"
"7638" 105 "getting it properly set for another!  It was a commission to me!  But"
"7639" 105 "who else was there to employ?  I hope I can allow for him.  I am not"
"7640" 105 "sorry, indeed, to make it over to another.  He undertakes it;\" (looking"
"7641" 105 "towards Captain Wentworth,) \"he is writing about it now.\"  And with a"
"7642" 105 "quivering lip he wound up the whole by adding, \"Poor Fanny! she would"
"7643" 105 "not have forgotten him so soon!\""
"7644" 105 ""
"7645" 105 "\"No,\" replied Anne, in a low, feeling voice. \"That I can easily"
"7646" 105 "believe.\""
"7647" 105 ""
"7648" 105 "\"It was not in her nature.  She doted on him.\""
"7649" 105 ""
"7650" 105 "\"It would not be the nature of any woman who truly loved.\""
"7651" 105 ""
"7652" 105 "Captain Harville smiled, as much as to say, \"Do you claim that for your"
"7653" 105 "sex?\" and she answered the question, smiling also, \"Yes.  We certainly"
"7654" 105 "do not forget you as soon as you forget us.  It is, perhaps, our fate"
"7655" 105 "rather than our merit.  We cannot help ourselves.  We live at home,"
"7656" 105 "quiet, confined, and our feelings prey upon us.  You are forced on"
"7657" 105 "exertion.  You have always a profession, pursuits, business of some"
"7658" 105 "sort or other, to take you back into the world immediately, and"
"7659" 105 "continual occupation and change soon weaken impressions.\""
"7660" 105 ""
"7661" 105 "\"Granting your assertion that the world does all this so soon for men"
"7662" 105 "(which, however, I do not think I shall grant), it does not apply to"
"7663" 105 "Benwick.  He has not been forced upon any exertion.  The peace turned"
"7664" 105 "him on shore at the very moment, and he has been living with us, in our"
"7665" 105 "little family circle, ever since.\""
"7666" 105 ""
"7667" 105 "\"True,\" said Anne, \"very true; I did not recollect; but what shall we"
"7668" 105 "say now, Captain Harville?  If the change be not from outward"
"7669" 105 "circumstances, it must be from within; it must be nature, man's nature,"
"7670" 105 "which has done the business for Captain Benwick.\""
"7671" 105 ""
"7672" 105 "\"No, no, it is not man's nature.  I will not allow it to be more man's"
"7673" 105 "nature than woman's to be inconstant and forget those they do love, or"
"7674" 105 "have loved.  I believe the reverse.  I believe in a true analogy"
"7675" 105 "between our bodily frames and our mental; and that as our bodies are"
"7676" 105 "the strongest, so are our feelings; capable of bearing most rough"
"7677" 105 "usage, and riding out the heaviest weather.\""
"7678" 105 ""
"7679" 105 "\"Your feelings may be the strongest,\" replied Anne, \"but the same"
"7680" 105 "spirit of analogy will authorise me to assert that ours are the most"
"7681" 105 "tender.  Man is more robust than woman, but he is not longer lived;"
"7682" 105 "which exactly explains my view of the nature of their attachments."
"7683" 105 "Nay, it would be too hard upon you, if it were otherwise.  You have"
"7684" 105 "difficulties, and privations, and dangers enough to struggle with.  You"
"7685" 105 "are always labouring and toiling, exposed to every risk and hardship."
"7686" 105 "Your home, country, friends, all quitted.  Neither time, nor health,"
"7687" 105 "nor life, to be called your own.  It would be hard, indeed\" (with a"
"7688" 105 "faltering voice), \"if woman's feelings were to be added to all this.\""
"7689" 105 ""
"7690" 105 "\"We shall never agree upon this question,\" Captain Harville was"
"7691" 105 "beginning to say, when a slight noise called their attention to Captain"
"7692" 105 "Wentworth's hitherto perfectly quiet division of the room.  It was"
"7693" 105 "nothing more than that his pen had fallen down; but Anne was startled"
"7694" 105 "at finding him nearer than she had supposed, and half inclined to"
"7695" 105 "suspect that the pen had only fallen because he had been occupied by"
"7696" 105 "them, striving to catch sounds, which yet she did not think he could"
"7697" 105 "have caught."
"7698" 105 ""
"7699" 105 "\"Have you finished your letter?\" said Captain Harville."
"7700" 105 ""
"7701" 105 "\"Not quite, a few lines more.  I shall have done in five minutes.\""
"7702" 105 ""
"7703" 105 "\"There is no hurry on my side.  I am only ready whenever you are.  I am"
"7704" 105 "in very good anchorage here,\" (smiling at Anne,) \"well supplied, and"
"7705" 105 "want for nothing.  No hurry for a signal at all.  Well, Miss Elliot,\""
"7706" 105 "(lowering his voice,) \"as I was saying we shall never agree, I suppose,"
"7707" 105 "upon this point.  No man and woman, would, probably.  But let me"
"7708" 105 "observe that all histories are against you--all stories, prose and"
"7709" 105 "verse.  If I had such a memory as Benwick, I could bring you fifty"
"7710" 105 "quotations in a moment on my side the argument, and I do not think I"
"7711" 105 "ever opened a book in my life which had not something to say upon"
"7712" 105 "woman's inconstancy.  Songs and proverbs, all talk of woman's"
"7713" 105 "fickleness.  But perhaps you will say, these were all written by men.\""
"7714" 105 ""
"7715" 105 "\"Perhaps I shall.  Yes, yes, if you please, no reference to examples in"
"7716" 105 "books.  Men have had every advantage of us in telling their own story."
"7717" 105 "Education has been theirs in so much higher a degree; the pen has been"
"7718" 105 "in their hands.  I will not allow books to prove anything.\""
"7719" 105 ""
"7720" 105 "\"But how shall we prove anything?\""
"7721" 105 ""
"7722" 105 "\"We never shall.  We never can expect to prove any thing upon such a"
"7723" 105 "point.  It is a difference of opinion which does not admit of proof."
"7724" 105 "We each begin, probably, with a little bias towards our own sex; and"
"7725" 105 "upon that bias build every circumstance in favour of it which has"
"7726" 105 "occurred within our own circle; many of which circumstances (perhaps"
"7727" 105 "those very cases which strike us the most) may be precisely such as"
"7728" 105 "cannot be brought forward without betraying a confidence, or in some"
"7729" 105 "respect saying what should not be said.\""
"7730" 105 ""
"7731" 105 "\"Ah!\" cried Captain Harville, in a tone of strong feeling, \"if I could"
"7732" 105 "but make you comprehend what a man suffers when he takes a last look at"
"7733" 105 "his wife and children, and watches the boat that he has sent them off"
"7734" 105 "in, as long as it is in sight, and then turns away and says, 'God knows"
"7735" 105 "whether we ever meet again!' And then, if I could convey to you the"
"7736" 105 "glow of his soul when he does see them again; when, coming back after a"
"7737" 105 "twelvemonth's absence, perhaps, and obliged to put into another port,"
"7738" 105 "he calculates how soon it be possible to get them there, pretending to"
"7739" 105 "deceive himself, and saying, 'They cannot be here till such a day,' but"
"7740" 105 "all the while hoping for them twelve hours sooner, and seeing them"
"7741" 105 "arrive at last, as if Heaven had given them wings, by many hours sooner"
"7742" 105 "still!  If I could explain to you all this, and all that a man can bear"
"7743" 105 "and do, and glories to do, for the sake of these treasures of his"
"7744" 105 "existence!  I speak, you know, only of such men as have hearts!\""
"7745" 105 "pressing his own with emotion."
"7746" 105 ""
"7747" 105 "\"Oh!\" cried Anne eagerly, \"I hope I do justice to all that is felt by"
"7748" 105 "you, and by those who resemble you.  God forbid that I should"
"7749" 105 "undervalue the warm and faithful feelings of any of my"
"7750" 105 "fellow-creatures!  I should deserve utter contempt if I dared to"
"7751" 105 "suppose that true attachment and constancy were known only by woman."
"7752" 105 "No, I believe you capable of everything great and good in your married"
"7753" 105 "lives.  I believe you equal to every important exertion, and to every"
"7754" 105 "domestic forbearance, so long as--if I may be allowed the"
"7755" 105 "expression--so long as you have an object.  I mean while the woman you"
"7756" 105 "love lives, and lives for you.  All the privilege I claim for my own"
"7757" 105 "sex (it is not a very enviable one; you need not covet it), is that of"
"7758" 105 "loving longest, when existence or when hope is gone.\""
"7759" 105 ""
"7760" 105 "She could not immediately have uttered another sentence; her heart was"
"7761" 105 "too full, her breath too much oppressed."
"7762" 105 ""
"7763" 105 "\"You are a good soul,\" cried Captain Harville, putting his hand on her"
"7764" 105 "arm, quite affectionately.  \"There is no quarrelling with you.  And"
"7765" 105 "when I think of Benwick, my tongue is tied.\""
"7766" 105 ""
"7767" 105 "Their attention was called towards the others.  Mrs Croft was taking"
"7768" 105 "leave."
"7769" 105 ""
"7770" 105 "\"Here, Frederick, you and I part company, I believe,\" said she.  \"I am"
"7771" 105 "going home, and you have an engagement with your friend.  To-night we"
"7772" 105 "may have the pleasure of all meeting again at your party,\" (turning to"
"7773" 105 "Anne.)  \"We had your sister's card yesterday, and I understood"
"7774" 105 "Frederick had a card too, though I did not see it; and you are"
"7775" 105 "disengaged, Frederick, are you not, as well as ourselves?\""
"7776" 105 ""
"7777" 105 "Captain Wentworth was folding up a letter in great haste, and either"
"7778" 105 "could not or would not answer fully."
"7779" 105 ""
"7780" 105 "\"Yes,\" said he, \"very true; here we separate, but Harville and I shall"
"7781" 105 "soon be after you; that is, Harville, if you are ready, I am in half a"
"7782" 105 "minute.  I know you will not be sorry to be off.  I shall be at your"
"7783" 105 "service in half a minute.\""
"7784" 105 ""
"7785" 105 "Mrs Croft left them, and Captain Wentworth, having sealed his letter"
"7786" 105 "with great rapidity, was indeed ready, and had even a hurried, agitated"
"7787" 105 "air, which shewed impatience to be gone.  Anne knew not how to"
"7788" 105 "understand it.  She had the kindest \"Good morning, God bless you!\" from"
"7789" 105 "Captain Harville, but from him not a word, nor a look!  He had passed"
"7790" 105 "out of the room without a look!"
"7791" 105 ""
"7792" 105 "She had only time, however, to move closer to the table where he had"
"7793" 105 "been writing, when footsteps were heard returning; the door opened, it"
"7794" 105 "was himself.  He begged their pardon, but he had forgotten his gloves,"
"7795" 105 "and instantly crossing the room to the writing table, he drew out a"
"7796" 105 "letter from under the scattered paper, placed it before Anne with eyes"
"7797" 105 "of glowing entreaty fixed on her for a time, and hastily collecting his"
"7798" 105 "gloves, was again out of the room, almost before Mrs Musgrove was aware"
"7799" 105 "of his being in it: the work of an instant!"
"7800" 105 ""
"7801" 105 "The revolution which one instant had made in Anne, was almost beyond"
"7802" 105 "expression.  The letter, with a direction hardly legible, to \"Miss A."
"7803" 105 "E.--,\" was evidently the one which he had been folding so hastily."
"7804" 105 "While supposed to be writing only to Captain Benwick, he had been also"
"7805" 105 "addressing her!  On the contents of that letter depended all which this"
"7806" 105 "world could do for her.  Anything was possible, anything might be"
"7807" 105 "defied rather than suspense.  Mrs Musgrove had little arrangements of"
"7808" 105 "her own at her own table; to their protection she must trust, and"
"7809" 105 "sinking into the chair which he had occupied, succeeding to the very"
"7810" 105 "spot where he had leaned and written, her eyes devoured the following"
"7811" 105 "words:"
"7812" 105 ""
"7813" 105 ""
"7814" 105 "\"I can listen no longer in silence.  I must speak to you by such means"
"7815" 105 "as are within my reach.  You pierce my soul.  I am half agony, half"
"7816" 105 "hope.  Tell me not that I am too late, that such precious feelings are"
"7817" 105 "gone for ever.  I offer myself to you again with a heart even more your"
"7818" 105 "own than when you almost broke it, eight years and a half ago.  Dare"
"7819" 105 "not say that man forgets sooner than  woman, that his love has an"
"7820" 105 "earlier death.  I have loved none but you.  Unjust I may have been,"
"7821" 105 "weak and resentful I have been, but never inconstant.  You alone have"
"7822" 105 "brought me to Bath.  For you alone, I think and plan.  Have you not"
"7823" 105 "seen this?  Can you fail to have understood my wishes?  I had not"
"7824" 105 "waited even these ten days, could I have read your feelings, as I think"
"7825" 105 "you must have penetrated mine.  I can hardly write.  I am every instant"
"7826" 105 "hearing something which overpowers me.  You sink your voice, but I can"
"7827" 105 "distinguish the tones of that voice when they would be lost on others."
"7828" 105 "Too good, too excellent creature!  You do us justice, indeed.  You do"
"7829" 105 "believe that there is true attachment and constancy among men.  Believe"
"7830" 105 "it to be most fervent, most undeviating, in F. W."
"7831" 105 ""
"7832" 105 "\"I must go, uncertain of my fate; but I shall return hither, or follow"
"7833" 105 "your party, as soon as possible.  A word, a look, will be enough to"
"7834" 105 "decide whether I enter your father's house this evening or never.\""
"7835" 105 ""
"7836" 105 ""
"7837" 105 "Such a letter was not to be soon recovered from.  Half an hour's"
"7838" 105 "solitude and reflection might have tranquillized her; but the ten"
"7839" 105 "minutes only which now passed before she was interrupted, with all the"
"7840" 105 "restraints of her situation, could do nothing towards tranquillity."
"7841" 105 "Every moment rather brought fresh agitation.  It was overpowering"
"7842" 105 "happiness.  And before she was beyond the first stage of full"
"7843" 105 "sensation, Charles, Mary, and Henrietta all came in."
"7844" 105 ""
"7845" 105 "The absolute necessity of seeming like herself produced then an"
"7846" 105 "immediate struggle; but after a while she could do no more.  She began"
"7847" 105 "not to understand a word they said, and was obliged to plead"
"7848" 105 "indisposition and excuse herself.  They could then see that she looked"
"7849" 105 "very ill, were shocked and concerned, and would not stir without her"
"7850" 105 "for the world.  This was dreadful.  Would they only have gone away, and"
"7851" 105 "left her in the quiet possession of that room it would have been her"
"7852" 105 "cure; but to have them all standing or waiting around her was"
"7853" 105 "distracting, and in desperation, she said she would go home."
"7854" 105 ""
"7855" 105 "\"By all means, my dear,\" cried Mrs Musgrove, \"go home directly, and"
"7856" 105 "take care of yourself, that you may be fit for the evening.  I wish"
"7857" 105 "Sarah was here to doctor you, but I am no doctor myself.  Charles, ring"
"7858" 105 "and order a chair.  She must not walk.\""
"7859" 105 ""
"7860" 105 "But the chair would never do.  Worse than all!  To lose the possibility"
"7861" 105 "of speaking two words to Captain Wentworth in the course of her quiet,"
"7862" 105 "solitary progress up the town (and she felt almost certain of meeting"
"7863" 105 "him) could not be borne.  The chair was earnestly protested against,"
"7864" 105 "and Mrs Musgrove, who thought only of one sort of illness, having"
"7865" 105 "assured herself with some anxiety, that there had been no fall in the"
"7866" 105 "case; that Anne had not at any time lately slipped down, and got a blow"
"7867" 105 "on her head; that she was perfectly convinced of having had no fall;"
"7868" 105 "could part with her cheerfully, and depend on finding her better at"
"7869" 105 "night."
"7870" 105 ""
"7871" 105 "Anxious to omit no possible precaution, Anne struggled, and said--"
"7872" 105 ""
"7873" 105 "\"I am afraid, ma'am, that it is not perfectly understood.  Pray be so"
"7874" 105 "good as to mention to the other gentlemen that we hope to see your"
"7875" 105 "whole party this evening.  I am afraid there had been some mistake; and"
"7876" 105 "I wish you particularly to assure Captain Harville and Captain"
"7877" 105 "Wentworth, that we hope to see them both.\""
"7878" 105 ""
"7879" 105 "\"Oh! my dear, it is quite understood, I give you my word.  Captain"
"7880" 105 "Harville has no thought but of going.\""
"7881" 105 ""
"7882" 105 "\"Do you think so?  But I am afraid; and I should be so very sorry."
"7883" 105 "Will you promise me to mention it, when you see them again?  You will"
"7884" 105 "see them both this morning, I dare say.  Do promise me.\""
"7885" 105 ""
"7886" 105 "\"To be sure I will, if you wish it.  Charles, if you see Captain"
"7887" 105 "Harville anywhere, remember to give Miss Anne's message.  But indeed,"
"7888" 105 "my dear, you need not be uneasy.  Captain Harville holds himself quite"
"7889" 105 "engaged, I'll answer for it; and Captain Wentworth the same, I dare"
"7890" 105 "say.\""
"7891" 105 ""
"7892" 105 "Anne could do no more; but her heart prophesied some mischance to damp"
"7893" 105 "the perfection of her felicity.  It could not be very lasting, however."
"7894" 105 "Even if he did not come to Camden Place himself, it would be in her"
"7895" 105 "power to send an intelligible sentence by Captain Harville.  Another"
"7896" 105 "momentary vexation occurred.  Charles, in his real concern and good"
"7897" 105 "nature, would go home with her; there was no preventing him.  This was"
"7898" 105 "almost cruel.  But she could not be long ungrateful; he was sacrificing"
"7899" 105 "an engagement at a gunsmith's, to be of use to her; and she set off"
"7900" 105 "with him, with no feeling but gratitude apparent."
"7901" 105 ""
"7902" 105 "They were on Union Street, when a quicker step behind, a something of"
"7903" 105 "familiar sound, gave her two moments' preparation for the sight of"
"7904" 105 "Captain Wentworth.  He joined them; but, as if irresolute whether to"
"7905" 105 "join or to pass on, said nothing, only looked.  Anne could command"
"7906" 105 "herself enough to receive that look, and not repulsively.  The cheeks"
"7907" 105 "which had been pale now glowed, and the movements which had hesitated"
"7908" 105 "were decided.  He walked by her side.  Presently, struck by a sudden"
"7909" 105 "thought, Charles said--"
"7910" 105 ""
"7911" 105 "\"Captain Wentworth, which way are you going?  Only to Gay Street, or"
"7912" 105 "farther up the town?\""
"7913" 105 ""
"7914" 105 "\"I hardly know,\" replied Captain Wentworth, surprised."
"7915" 105 ""
"7916" 105 "\"Are you going as high as Belmont?  Are you going near Camden Place?"
"7917" 105 "Because, if you are, I shall have no scruple in asking you to take my"
"7918" 105 "place, and give Anne your arm to her father's door.  She is rather done"
"7919" 105 "for this morning, and must not go so far without help, and I ought to"
"7920" 105 "be at that fellow's in the Market Place.  He promised me the sight of a"
"7921" 105 "capital gun he is just going to send off; said he would keep it"
"7922" 105 "unpacked to the last possible moment, that I might see it; and if I do"
"7923" 105 "not turn back now, I have no chance.  By his description, a good deal"
"7924" 105 "like the second size double-barrel of mine, which you shot with one day"
"7925" 105 "round Winthrop.\""
"7926" 105 ""
"7927" 105 "There could not be an objection.  There could be only the most proper"
"7928" 105 "alacrity, a most obliging compliance for public view; and smiles reined"
"7929" 105 "in and spirits dancing in private rapture.  In half a minute Charles"
"7930" 105 "was at the bottom of Union Street again, and the other two proceeding"
"7931" 105 "together:  and soon words enough had passed between them to decide"
"7932" 105 "their direction towards the comparatively quiet and retired gravel"
"7933" 105 "walk, where the power of conversation would make the present hour a"
"7934" 105 "blessing indeed, and prepare it for all the immortality which the"
"7935" 105 "happiest recollections of their own future lives could bestow.  There"
"7936" 105 "they exchanged again those feelings and those promises which had once"
"7937" 105 "before seemed to secure everything, but which had been followed by so"
"7938" 105 "many, many years of division and estrangement.  There they returned"
"7939" 105 "again into the past, more exquisitely happy, perhaps, in their"
"7940" 105 "re-union, than when it had been first projected; more tender, more"
"7941" 105 "tried, more fixed in a knowledge of each other's character, truth, and"
"7942" 105 "attachment; more equal to act, more justified in acting.  And there, as"
"7943" 105 "they slowly paced the gradual ascent, heedless of every group around"
"7944" 105 "them, seeing neither sauntering politicians, bustling housekeepers,"
"7945" 105 "flirting girls, nor nursery-maids and children, they could indulge in"
"7946" 105 "those retrospections and acknowledgements, and especially in those"
"7947" 105 "explanations of what had directly preceded the present moment, which"
"7948" 105 "were so poignant and so ceaseless in interest.  All the little"
"7949" 105 "variations of the last week were gone through; and of yesterday and"
"7950" 105 "today there could scarcely be an end."
"7951" 105 ""
"7952" 105 "She had not mistaken him.  Jealousy of Mr Elliot had been the retarding"
"7953" 105 "weight, the doubt, the torment.  That had begun to operate in the very"
"7954" 105 "hour of first meeting her in Bath; that had returned, after a short"
"7955" 105 "suspension, to ruin the concert; and that had influenced him in"
"7956" 105 "everything he had said and done, or omitted to say and do, in the last"
"7957" 105 "four-and-twenty hours.  It had been gradually yielding to the better"
"7958" 105 "hopes which her looks, or words, or actions occasionally encouraged; it"
"7959" 105 "had been vanquished at last by those sentiments and those tones which"
"7960" 105 "had reached him while she talked with Captain Harville; and under the"
"7961" 105 "irresistible governance of which he had seized a sheet of paper, and"
"7962" 105 "poured out his feelings."
"7963" 105 ""
"7964" 105 "Of what he had then written, nothing was to be retracted or qualified."
"7965" 105 "He persisted in having loved none but her.  She had never been"
"7966" 105 "supplanted.  He never even believed himself to see her equal.  Thus"
"7967" 105 "much indeed he was obliged to acknowledge:  that he had been constant"
"7968" 105 "unconsciously, nay unintentionally; that he had meant to forget her,"
"7969" 105 "and believed it to be done.  He had imagined himself indifferent, when"
"7970" 105 "he had only been angry; and he had been unjust to her merits, because"
"7971" 105 "he had been a sufferer from them.  Her character was now fixed on his"
"7972" 105 "mind as perfection itself, maintaining the loveliest medium of"
"7973" 105 "fortitude and gentleness; but he was obliged to acknowledge that only"
"7974" 105 "at Uppercross had he learnt to do her justice, and only at Lyme had he"
"7975" 105 "begun to understand himself.  At Lyme, he had received lessons of more"
"7976" 105 "than one sort.  The passing admiration of Mr Elliot had at least roused"
"7977" 105 "him, and the scenes on the Cobb and at Captain Harville's had fixed her"
"7978" 105 "superiority."
"7979" 105 ""
"7980" 105 "In his preceding attempts to attach himself to Louisa Musgrove (the"
"7981" 105 "attempts of angry pride), he protested that he had for ever felt it to"
"7982" 105 "be impossible; that he had not cared, could not care, for Louisa;"
"7983" 105 "though till that day, till the leisure for reflection which followed"
